Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.94.253-192.168.94.5-3000-41084-6,192.168.94.5,41084,192.168.94.253,3000,6,11/05/2022 03:13:44 PM,69766405,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028667092707442783,6.9766405E7,0.0,6.9766405E7,6.9766405E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.014333546353721392,0.014333546353721392,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41082-6,192.168.94.5,41082,192.168.94.253,3000,6,11/05/2022 03:13:44 PM,69766499,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028667054082791226,6.9766499E7,0.0,6.9766499E7,6.9766499E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.014333527041395613,0.014333527041395613,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41086-6,192.168.94.253,3000,192.168.94.5,41086,6,11/05/2022 03:13:44 PM,69769210,0,4,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05733188035237893,2.3256403333333332E7,4.0246995105499856E7,6.9729626E7,2580.0,0,0,0,0,0,6.976921E7,2.3256403333333332E7,4.0246995105499856E7,6.9729626E7,2580.0,0,0,0,0,0,140,0.0,0.05733188035237893,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41090-6,192.168.94.5,41090,192.168.94.253,3000,6,11/05/2022 03:14:54 PM,5699189,6,8,1053.0,553.0,567.0,0.0,175.5,273.0873486633901,241.0,0.0,69.125,98.94217286591481,281.7944798812603,2.456489861978608,438399.1538461539,1367523.1806130288,4976962.0,29.0,642439.0,128487.8,161541.9724783624,369310.0,239.0,5699189.0,814169.8571428573,1852053.9068481447,5001525.0,29.0,0,0,0,0,204,272,1.0527813694194035,1.4037084925592045,0.0,567.0,107.06666666666666,187.55740708482017,35177.78095238095,0,1,0,0,0,0,0,0,1.0,114.71428571428571,175.5,69.125,0,0,0,0,0,0,6,1053,8,553,-1,502,2,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41092-6,192.168.94.5,41092,192.168.94.253,3000,6,11/05/2022 03:14:54 PM,5703540,3,5,530.0,243.0,530.0,0.0,176.66666666666669,305.99564267050164,243.0,0.0,48.6,108.67290370648978,135.52986390908103,1.4026376601198554,814791.4285714286,1848412.9811508446,4979275.0,14.0,616896.0,308448.0,390475.6782797105,584556.0,32340.0,5703540.0,1425885.0,2404763.4239303735,5000236.0,14.0,0,0,0,0,96,176,0.5259891225449458,0.8766485375749096,0.0,530.0,85.88888888888889,184.9178496281825,34194.61111111111,0,1,0,0,0,0,0,0,1.0,96.625,176.66666666666666,48.6,0,0,0,0,0,0,3,530,5,243,-1,505,1,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41094-6,192.168.94.5,41094,192.168.94.253,3000,6,11/05/2022 03:14:55 PM,5033082,3,5,529.0,243.0,529.0,0.0,176.33333333333331,305.41829240131204,243.0,0.0,48.6,108.67290370648978,153.3851425428793,1.5894833424132568,719011.7142857143,1886616.052491578,4997436.0,41.0,21197.0,10598.5,1823.6283886801061,11888.0,9309.0,5033082.0,1258270.5,2497173.6897888514,5003989.0,41.0,0,0,0,0,96,176,0.5960562534049714,0.9934270890082856,0.0,529.0,85.77777777777777,184.61769808023402,34083.694444444445,0,1,0,0,0,0,0,0,1.0,96.5,176.33333333333334,48.6,0,0,0,0,0,0,3,529,5,243,-1,505,1,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41096-6,192.168.94.5,41096,192.168.94.253,3000,6,11/05/2022 03:14:55 PM,5035537,3,5,528.0,243.0,528.0,0.0,176.0,304.8409421321224,243.0,0.0,48.6,108.67290370648978,153.11177338186573,1.5887084138196186,719362.4285714285,1883709.1509643816,4991190.0,15.0,29764.0,14882.0,738.2194795587557,15404.0,14360.0,5035537.0,1258884.25,2494346.405349155,5000352.0,15.0,0,0,0,0,96,176,0.5957656551823569,0.9929427586372616,0.0,528.0,85.66666666666667,184.31766057543155,33972.99999999999,0,1,0,0,0,0,0,0,1.0,96.375,176.0,48.6,0,0,0,0,0,0,3,528,5,243,-1,505,1,0,0,0,0,0,0,0,0,0,No Label
192.168.94.5-224.0.0.251-5353-5353-17,192.168.94.5,5353,224.0.0.251,5353,17,11/05/2022 03:12:40 PM,119538703,5,1,305.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,0.0,3.06176987715853,0.05019294880587754,2.39077406E7,9571092.921719197,4.0952149E7,1.8595103E7,9.9543554E7,2.48858885E7,1.0759303146258203E7,4.0952149E7,1.8595103E7,0,0,0,0,0,0,0,0,0,40,8,0.04182745733823128,0.008365491467646258,61.0,61.0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.16666666666667,61.0,61.0,0,0,0,0,0,0,5,305,1,61,-1,-1,5,0,0,0,0,0,2.39077406E7,9571092.921719197,4.0952149E7,1.8595103E7,No Label
192.168.94.253-192.168.94.95-3000-52874-6,192.168.94.95,52874,192.168.94.253,3000,6,11/05/2022 03:14:49 PM,29058571,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06882650905304324,2.9058571E7,0.0,2.9058571E7,2.9058571E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.03441325452652162,0.03441325452652162,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52875-6,192.168.94.95,52875,192.168.94.253,3000,6,11/05/2022 03:14:49 PM,29058606,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068826426154097,2.9058606E7,0.0,2.9058606E7,2.9058606E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0344132130770485,0.0344132130770485,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52876-6,192.168.94.95,52876,192.168.94.253,3000,6,11/05/2022 03:14:49 PM,29058613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06882640957433171,2.9058613E7,0.0,2.9058613E7,2.9058613E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.034413204787165856,0.034413204787165856,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52877-6,192.168.94.95,52877,192.168.94.253,3000,6,11/05/2022 03:14:49 PM,29055383,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06883406080036873,2.9055383E7,0.0,2.9055383E7,2.9055383E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.034417030400184366,0.034417030400184366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52901-6,192.168.94.95,52901,192.168.94.253,3000,6,11/05/2022 03:15:18 PM,6056065,12,19,1604.0,11996.0,351.0,0.0,133.66666666666666,165.502723588319,1460.0,0.0,631.3684210526316,671.8044697782495,2245.682633855482,5.118835415405878,201868.83333333334,912822.7903654074,4972756.0,1.0,1062573.0,96597.54545454544,235752.72974977986,799850.0,101.0,6056065.0,336448.0555555555,1176376.6492924974,4981519.0,1.0,0,0,0,0,264,440,1.9814846769313077,3.1373507384745705,0.0,1460.0,425.0,580.1385262826624,336560.7096774194,0,1,0,0,0,0,0,0,1.0,438.7096774193548,133.66666666666666,631.3684210526316,0,0,0,0,0,0,12,1604,19,11996,-1,501,5,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52901-6,192.168.94.95,52901,192.168.94.253,3000,6,11/05/2022 03:15:24 PM,61,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32786.88524590164,61.0,0.0,61.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16393.44262295082,16393.44262295082,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52902-6,192.168.94.95,52902,192.168.94.253,3000,6,11/05/2022 03:15:18 PM,6100663,11,18,941.0,13776.0,316.0,0.0,85.54545454545456,146.520553941325,1460.0,0.0,765.3333333333334,712.7015710742924,2412.3607548884443,4.753581700874151,217880.82142857142,946002.4378325043,4949577.0,1.0,1130322.0,113032.19999999997,310193.45293427596,994415.0,3.0,6100663.0,358862.5294117647,1221897.952434609,5001463.0,1.0,0,0,0,0,244,396,1.803082714124678,2.950498986749473,0.0,1460.0,490.5666666666666,650.034040664786,422544.2540229886,0,1,0,0,0,0,0,0,1.0,507.48275862068965,85.54545454545455,765.3333333333334,0,0,0,0,0,0,11,941,18,13776,-1,501,3,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52902-6,192.168.94.95,52902,192.168.94.253,3000,6,11/05/2022 03:15:24 PM,53,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37735.84905660377,53.0,0.0,53.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.924528301886,18867.924528301886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52909-6,192.168.94.95,52909,192.168.94.253,3000,6,11/05/2022 03:15:19 PM,5991750,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6675845954854592,1997250.0,3444005.605605775,5974032.0,10.0,5974032.0,5974032.0,0.0,5974032.0,5974032.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,40,64,0.3337922977427296,0.3337922977427296,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52908-6,192.168.94.95,52908,192.168.94.253,3000,6,11/05/2022 03:15:19 PM,5993691,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673684045440447,1997897.0,3443523.976145222,5974120.0,20.0,5974120.0,5974120.0,0.0,5974120.0,5974120.0,20.0,20.0,0.0,20.0,20.0,0,0,0,0,40,64,0.33368420227202233,0.33368420227202233,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52909-6,192.168.94.95,52909,192.168.94.253,3000,6,11/05/2022 03:15:25 PM,1117,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2685.7654431512983,558.5,747.4118677141807,1087.0,30.0,0,0,0,0,0,1117.0,558.5,747.4118677141807,1087.0,30.0,0,0,0,0,0,72,0.0,2685.7654431512983,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52908-6,192.168.94.95,52908,192.168.94.253,3000,6,11/05/2022 03:15:25 PM,1485,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020.2020202020203,742.5,1035.9114344382922,1475.0,10.0,0,0,0,0,0,1485.0,742.5,1035.9114344382922,1475.0,10.0,0,0,0,0,0,72,0.0,2020.2020202020203,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
132.158.0.32-134.221.96.11-0-0-0,134.221.96.11,0,132.158.0.32,0,0,11/05/2022 03:13:16 PM,118688191,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13480700872759951,7912546.066666667,4109365.41799818,1.1008445E7,154511.0,1.1853368E8,8466691.42857143,3636674.2065078495,1.1008445E7,232641.0,0,0,0,0,0,0,0,0,0,0,0,0.12638157068212455,0.00842543804547497,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,470345.6666666667,480968.21036876575,1023885.0,154511.0,9773096.166666666,1602694.2266519852,1.1008445E7,6017964.0,No Label
192.168.94.20-224.0.0.251-5353-5353-17,192.168.94.20,5353,224.0.0.251,5353,17,11/05/2022 03:13:27 PM,101783362,7,1,427.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,0.0,4.794496766573696,0.07859830764874912,1.4540480285714285E7,9083325.193233583,2.0011881E7,985236.0,1.00275531E8,1.67125885E7,7705614.932299141,2.0011881E7,985236.0,0,0,0,0,0,0,0,0,0,56,8,0.06877351919265548,0.00982478845609364,61.0,61.0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.625,61.0,61.0,0,0,0,0,0,0,7,427,1,61,-1,-1,7,0,2493067.0,0.0,2493067.0,2493067.0,1.9858059E7,125466.56252763163,2.0011881E7,1.9723249E7,No Label
192.168.94.253-192.168.94.5-3000-41090-6,192.168.94.5,41090,192.168.94.253,3000,6,11/05/2022 03:15:00 PM,30026376,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06660810482090812,3.0026376E7,0.0,3.0026376E7,3.0026376E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.03330405241045406,0.03330405241045406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41092-6,192.168.94.5,41092,192.168.94.253,3000,6,11/05/2022 03:15:00 PM,30026474,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666078874262759,3.0026474E7,0.0,3.0026474E7,3.0026474E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.03330394371313795,0.03330394371313795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41094-6,192.168.94.253,3000,192.168.94.5,41094,6,11/05/2022 03:15:00 PM,30054934,0,4,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.13308962847830577,1.0018311333333334E7,1.7327548258771475E7,3.0026434E7,137.0,0,0,0,0,0,3.0054934E7,1.0018311333333334E7,1.7327548258771475E7,3.0026434E7,137.0,0,0,0,0,0,140,0.0,0.13308962847830577,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41096-6,192.168.94.253,3000,192.168.94.5,41096,6,11/05/2022 03:15:00 PM,30050907,0,4,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1331074632788954,1.0016969E7,1.7328707444345783E7,3.0026434E7,3044.0,0,0,0,0,0,3.0050907E7,1.0016969E7,1.7328707444345783E7,3.0026434E7,3044.0,0,0,0,0,0,140,0.0,0.1331074632788954,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41096-6,192.168.94.253,3000,192.168.94.5,41096,6,11/05/2022 03:15:30 PM,182,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10989.010989010989,182.0,0.0,182.0,182.0,0,0,0,0,0,182.0,182.0,0.0,182.0,182.0,0,0,0,0,0,64,0.0,10989.010989010989,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41094-6,192.168.94.253,3000,192.168.94.5,41094,6,11/05/2022 03:15:30 PM,221,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9049.773755656108,221.0,0.0,221.0,221.0,0,0,0,0,0,221.0,221.0,0.0,221.0,221.0,0,0,0,0,0,64,0.0,9049.773755656108,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41096-6,192.168.94.253,3000,192.168.94.5,41096,6,11/05/2022 03:15:30 PM,134,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14925.373134328358,134.0,0.0,134.0,134.0,0,0,0,0,0,134.0,134.0,0.0,134.0,134.0,0,0,0,0,0,64,0.0,14925.373134328358,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41092-6,192.168.94.253,3000,192.168.94.5,41092,6,11/05/2022 03:15:30 PM,385,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5194.805194805195,385.0,0.0,385.0,385.0,0,0,0,0,0,385.0,385.0,0.0,385.0,385.0,0,0,0,0,0,64,0.0,5194.805194805195,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41094-6,192.168.94.253,3000,192.168.94.5,41094,6,11/05/2022 03:15:30 PM,153,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13071.8954248366,153.0,0.0,153.0,153.0,0,0,0,0,0,153.0,153.0,0.0,153.0,153.0,0,0,0,0,0,64,0.0,13071.8954248366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.5-3000-41090-6,192.168.94.253,3000,192.168.94.5,41090,6,11/05/2022 03:15:30 PM,543,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3683.241252302026,543.0,0.0,543.0,543.0,0,0,0,0,0,543.0,543.0,0.0,543.0,543.0,0,0,0,0,0,64,0.0,3683.241252302026,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,86,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52915-6,192.168.94.95,52915,192.168.94.253,3000,6,11/05/2022 03:15:27 PM,6180270,5,8,851.0,484.0,427.0,0.0,170.2,233.05836178948826,243.0,0.0,60.5,112.02550729951767,216.00998014649844,2.10346797146403,515022.50000000006,1425325.966067635,4947089.0,11.0,1211857.0,302964.25,479217.0148094876,1018734.0,15880.0,6180270.0,882895.7142857143,1864257.633142454,5000577.0,16.0,0,0,0,0,124,196,0.8090261428707807,1.294441828593249,0.0,427.0,95.35714285714286,164.5350592253387,27071.785714285714,0,1,0,0,0,0,0,0,1.0,102.6923076923077,170.2,60.5,0,0,0,0,0,0,5,851,8,484,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52914-6,192.168.94.95,52914,192.168.94.253,3000,6,11/05/2022 03:15:27 PM,6184317,8,11,1715.0,642.0,429.0,0.0,214.375,229.17674869597298,243.0,0.0,58.36363636363637,102.45220615220809,381.1253530503045,3.072287529892145,343573.1666666667,1173193.2794674367,4951001.0,14.0,1211974.0,173139.14285714284,365742.49123959173,999872.0,198.0,6184317.0,618431.7000000001,1573317.4996827599,5000257.0,69.0,0,0,0,0,184,268,1.2935947494282716,1.7786927804638732,0.0,429.0,117.85000000000001,177.70000592364414,31577.29210526316,0,1,0,0,0,0,0,0,1.0,124.05263157894737,214.375,58.36363636363637,0,0,0,0,0,0,8,1715,11,642,-1,501,4,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52915-6,192.168.94.95,52915,192.168.94.253,3000,6,11/05/2022 03:15:33 PM,101,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19801.980198019803,101.0,0.0,101.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9900.990099009901,9900.990099009901,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52914-6,192.168.94.95,52914,192.168.94.253,3000,6,11/05/2022 03:15:33 PM,19,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105263.15789473684,19.0,0.0,19.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,52631.57894736842,52631.57894736842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52916-6,192.168.94.95,52916,192.168.94.253,3000,6,11/05/2022 03:15:28 PM,7141005,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5601452456622003,2380335.0,4116941.5477168243,7134168.0,18.0,7134168.0,7134168.0,0.0,7134168.0,7134168.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,40,64,0.2800726228311001,0.2800726228311001,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52917-6,192.168.94.95,52917,192.168.94.253,3000,6,11/05/2022 03:15:28 PM,7141074,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560139833307987,2380358.0,4115966.942880737,7133065.0,4.0,7133065.0,7133065.0,0.0,7133065.0,7133065.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,64,0.2800699166539935,0.2800699166539935,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52917-6,192.168.94.95,52917,192.168.94.253,3000,6,11/05/2022 03:15:35 PM,297,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0101010101,148.5,168.99852070358486,268.0,29.0,0,0,0,0,0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,20,52,3367.0033670033667,6734.0067340067335,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.94.253-192.168.94.95-3000-52916-6,192.168.94.95,52916,192.168.94.253,3000,6,11/05/2022 03:15:35 PM,267,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11235.955056179775,133.5,176.06958851545033,258.0,9.0,0,0,0,0,0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,20,52,3745.3183520599255,7490.636704119851,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
