Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.77.95-204.79.197.203-59813-443-6,204.79.197.203,443,192.168.77.95,59813,6,27-04-2022 08:17,108,1,1,0,0,0,0,0,0,0,0,0,0,0,18518.51852,108,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9259.259259,9259.259259,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-204.79.197.219-59818-443-6,204.79.197.219,443,192.168.77.95,59818,6,27-04-2022 08:17,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.182.143.211-59833-443-6,192.168.77.95,59833,52.182.143.211,443,6,27-04-2022 08:17,1387973,11,9,8344,6993,1370,0,758.5454545,623.0347283,5480,0,777,1791.247959,11049.92676,14.4095022,73051.21053,145537.2857,405726,0,1075303,107530.3,173825.8918,406840,0,1386859,173357.375,187666.3683,408085,0,0,0,0,0,220,204,7.925226211,6.484275991,0,5480,730.3333333,1227.029312,1505600.933,0,1,0,0,0,0,0,0,0,766.85,758.5454545,777,0,0,0,0,0,0,11,8344,9,6993,-1,2045,8,0,0,0,0,0,0,0,0,0,No Label
134.221.98.128-0.0.0.101-0-0-0,134.221.98.128,0,0.0.0.101,0,0,27-04-2022 08:15,102792959,7,1,0,0,0,0,0,0,0,0,0,0,0,0.077826342,1.47E+07,1.91E+07,5.49E+07,97682,9.87E+07,1.64E+07,2.03E+07,5.49E+07,97682,0,0,0,0,0,0,0,0,0,0,0,0.068098049,0.009728293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,6300668.5,3888512.419,9050262,3551075,3.01E+07,2.17E+07,5.49E+07,1.49E+07,No Label
192.168.77.95-20.190.145.141-59840-443-6,192.168.77.95,59840,20.190.145.141,443,6,27-04-2022 08:17,618886,8,9,1629,19024,954,0,203.625,352.676273,8220,0,2113.777778,3074.391841,33371.25093,27.46870991,38680.375,61441.87993,181820,0,520963,74423.28571,118252.9996,323594,227,617863,77232.875,69842.83907,181820,0,0,0,0,0,160,204,12.92645172,14.54225819,0,8220,1147.388889,2343.111761,5490172.722,0,1,0,0,0,0,0,0,1,1214.882353,203.625,2113.777778,0,0,0,0,0,0,8,1629,9,19024,-1,2049,3,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.182.143.211-59834-443-6,192.168.77.95,59834,52.182.143.211,443,6,27-04-2022 08:17,8852026,6,5,675,6276,517,0,112.5,207.9978365,5480,0,1255.2,2382.771013,785.2439656,1.242653377,885202.6,2379483.299,7639161,0,8532529,1706505.8,3324022.43,7639161,285,1131687,282921.75,193004.8894,408085,0,0,0,0,0,120,124,0.677810933,0.564842444,0,5480,579.25,1562.454719,2441264.75,0,1,0,0,0,0,0,0,0,631.9090909,112.5,1255.2,0,0,0,0,0,0,6,675,5,6276,-1,2047,2,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.231.207.240-59847-443-6,192.168.77.95,59847,52.231.207.240,443,6,27-04-2022 08:17,2342080,6,6,610,6467,517,0,101.6666667,206.8435802,5480,0,1077.833333,2182.617824,3021.673043,5.123650772,212916.3636,532514.5934,1798985,0,2170710,434142,768559.7281,1798985,378,543016,108603.2,99342.17476,188867,0,0,0,0,0,120,144,2.561825386,2.561825386,0,5480,544.3846154,1505.898931,2267731.59,0,1,0,0,0,0,0,0,1,589.75,101.6666667,1077.833333,0,0,0,0,0,0,6,610,6,6467,-1,2047,2,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-40.76.174.66-59846-443-6,192.168.77.95,59846,40.76.174.66,443,6,27-04-2022 08:17,2342660,6,7,675,5930,517,0,112.5,207.9978365,4110,0,847.1428571,1519.961889,2819.444563,5.549247437,195221.6667,420033.7042,1463683,0,2060343,412068.6,606132.6601,1463683,333,878889,146481.5,160528.0118,301345,0,0,0,0,0,120,164,2.561191125,2.988056312,0,4110,471.7857143,1111.52599,1235490.027,0,1,0,0,0,0,0,0,1,508.0769231,112.5,847.1428571,0,0,0,0,0,0,6,675,7,5930,-1,2047,2,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-20.190.145.140-59836-443-6,192.168.77.95,59836,20.190.145.140,443,6,27-04-2022 08:17,7080179,7,7,1984,6677,1309,0,283.4285714,490.4779496,4110,0,953.8571429,1498.928331,1223.274157,1.977351138,544629.1538,1824237.581,6613322,0,6979627,1163271.167,2670619.65,6613322,682,466735,77789.16667,65331.25343,163062,0,0,0,0,0,140,164,0.988675569,0.988675569,0,4110,577.4,1097.220306,1203892.4,0,1,0,0,0,0,0,0,1,618.6428571,283.4285714,953.8571429,0,0,0,0,0,0,7,1984,7,6677,-1,2049,3,0,0,0,0,0,0,0,0,0,No Label
157.55.109.232-192.168.77.95-443-59838-6,192.168.77.95,59838,157.55.109.232,443,6,27-04-2022 08:17,6855744,7,7,610,8923,517,0,87.14285714,192.6918339,5480,0,1274.714286,2102.021861,1390.512831,2.042083252,527364.9231,1618680.484,5895642,0,6546652,1091108.667,2358926.165,5895642,259,960028,160004.6667,172269.0856,321549,0,0,0,0,0,140,164,1.021041626,1.021041626,0,5480,635.5333333,1514.280823,2293046.41,0,1,0,0,0,0,0,0,1,680.9285714,87.14285714,1274.714286,0,0,0,0,0,0,7,610,7,8923,-1,2047,2,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-13.107.5.80-59839-443-6,192.168.77.95,59839,13.107.5.80,443,6,27-04-2022 08:17,6504907,17,20,2530,9851,660,0,148.8235294,203.5495134,6850,0,492.55,1518.299585,1903.332361,5.68801368,180691.8611,752867.02,4534041,0,6419989,401249.3125,1121425.941,4534041,95,1785948,93997.26316,123463.0239,506714,0,0,0,0,0,340,424,2.613411691,3.074601989,0,6850,325.8157895,1110.844161,1233974.749,0,1,0,0,0,0,0,0,1,334.6216216,148.8235294,492.55,0,0,0,0,0,0,17,2530,20,9851,-1,16381,10,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-13.107.21.200-59842-443-6,192.168.77.95,59842,13.107.21.200,443,6,27-04-2022 08:17,4219591,11,14,2121,8411,1309,0,192.8181818,401.000204,5480,0,600.7857143,1462.359588,2495.976506,5.924744839,175816.2917,758367.9477,3731544,0,4137950,413795,1167621.295,3731544,241,487949,37534.53846,48937.74081,109465,0,0,0,0,0,220,304,2.606887729,3.31785711,0,5480,405.0769231,1106.424147,1224174.394,0,1,0,0,0,0,0,0,1,421.28,192.8181818,600.7857143,0,0,0,0,0,0,11,2121,14,8411,-1,16386,5,0,0,0,0,0,0,0,0,0,No Label
157.55.109.232-192.168.77.95-443-59837-6,192.168.77.95,59837,157.55.109.232,443,6,27-04-2022 08:17,7041033,11,10,1262,9666,517,0,114.7272727,201.8965532,8220,0,966.6,2561.92125,1552.044991,2.982516912,352051.65,1276211.315,5752982,0,6731282,673128.2,1853827.063,5938024,181,1288051,143116.7778,153158.7835,322293,0,0,0,0,0,220,224,1.562270763,1.420246149,0,8220,496.7272727,1739.43467,3025632.97,0,1,0,0,0,0,0,0,0,520.3809524,114.7272727,966.6,0,0,0,0,0,0,11,1262,10,9666,-1,2044,5,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.231.207.240-59845-443-6,192.168.77.95,59845,52.231.207.240,443,6,27-04-2022 08:17,2549878,12,11,1549,7251,557,0,129.0833333,203.940035,4110,0,659.1818182,1227.91293,3451.145506,9.02003939,115903.5455,307338.6835,1443801,0,2341973,212906.6364,423356.5019,1443801,264,993477,99347.7,105369.9968,227117,0,0,0,0,0,240,244,4.706107508,4.313931882,0,4110,366.6666667,866.9842618,751661.7101,0,1,0,0,0,0,0,0,0,382.6086957,129.0833333,659.1818182,0,0,0,0,0,0,12,1549,11,7251,-1,2049,6,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-13.107.21.200-59842-443-6,13.107.21.200,443,192.168.77.95,59842,6,27-04-2022 08:17,101,1,1,0,0,0,0,0,0,0,0,0,0,0,19801.9802,101,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9900.990099,9900.990099,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-13.107.5.80-59839-443-6,13.107.5.80,443,192.168.77.95,59839,6,27-04-2022 08:17,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,16381,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-40.76.174.66-59844-443-6,192.168.77.95,59844,40.76.174.66,443,6,27-04-2022 08:17,12549078,30,34,3695,30216,1133,0,123.1666667,243.3385726,5480,0,888.7058824,1402.958898,2702.270238,5.099976269,199191.7143,542491.2851,3014591,0,1.23E+07,422675.7931,745983.7057,3014591,100,1.04E+07,314938.4242,756859.8527,3429499,0,0,0,0,0,624,704,2.390613876,2.709362393,0,5480,521.7076923,1091.783915,1191992.116,0,1,0,0,0,0,0,0,1,529.859375,123.1666667,888.7058824,0,0,0,0,0,0,30,3695,34,30216,-1,2045,13,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-40.90.184.73-59853-443-6,192.168.77.95,59853,40.90.184.73,443,6,27-04-2022 08:18,518176,8,8,2090,7895,1253,0,261.25,433.0136092,5480,0,986.875,1878.38224,19269.51461,30.87753968,34545.06667,54078.4404,129656,0,279878,39982.57143,57542.04761,126965,843,518176,74025.14286,68403.90853,137031,0,0,0,0,0,160,184,15.43876984,15.43876984,0,5480,587.3529412,1334.246414,1780213.493,0,1,0,0,0,0,0,0,1,624.0625,261.25,986.875,0,0,0,0,0,0,8,2090,8,7895,-1,2049,4,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-40.90.184.73-59853-443-6,192.168.77.95,59853,40.90.184.73,443,6,27-04-2022 08:18,495,1,1,0,0,0,0,0,0,0,0,0,0,0,4040.40404,495,0,495,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2020.20202,2020.20202,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1021,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.162-192.168.77.95-53-56096-17,192.168.77.95,56096,192.168.77.162,53,17,27-04-2022 08:13,60875,0,2,0,94,0,0,0,0,61,33,47,19.79898987,1544.147844,32.85420945,60875,0,60875,60875,0,0,0,0,0,60875,60875,0,60875,60875,0,0,0,0,0,16,0,32.85420945,33,61,42.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,0,63.5,0,47,0,0,0,0,0,0,0,0,2,94,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.120.208.123-59873-443-6,192.168.77.95,59873,34.120.208.123,443,6,27-04-2022 08:18,544422,9,7,529,3712,211,0,58.77777778,87.08728061,2740,0,530.2857143,1000.21043,7789.912972,29.38896665,36294.8,77097.82023,264874,0,504219,63027.375,99761.21642,264944,44,542706,90451,104860.6522,264979,0,0,0,0,0,192,164,16.53129374,12.85767291,0,2740,249.4705882,661.6602336,437794.2647,0,1,0,0,0,0,0,0,0,265.0625,58.77777778,530.2857143,0,0,0,0,0,0,9,529,7,3712,-1,261,4,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.120.208.123-59882-443-6,192.168.77.95,59882,34.120.208.123,443,6,27-04-2022 08:18,195337,9,7,529,3712,211,0,58.77777778,87.08728061,2740,0,530.2857143,1000.21043,21711.19655,81.90972524,13022.46667,23652.28046,66754,0,136638,17079.75,25686.30623,66796,78,191152,31858.66667,35206.0333,72463,0,0,0,0,0,180,164,46.07422045,35.83550479,0,2740,249.4705882,661.6602336,437794.2647,0,1,0,0,0,0,0,0,0,265.0625,58.77777778,530.2857143,0,0,0,0,0,0,9,529,7,3712,-1,261,4,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.120.208.123-59882-443-6,34.120.208.123,443,192.168.77.95,59882,6,27-04-2022 08:18,0,1,1,0,38,0,0,0,0,38,38,38,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,38,25.33333333,21.93931023,481.3333333,0,0,0,1,1,0,0,0,1,38,0,38,0,0,0,0,0,0,1,0,1,38,-1,265,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.120.208.123-59873-443-6,34.120.208.123,443,192.168.77.95,59873,6,27-04-2022 08:18,11865,2,1,38,0,38,0,19,26.87005769,0,0,0,0,3202.697008,252.8445006,5932.5,8389.821959,11865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,168.5630004,84.28150021,0,38,9.5,19,361,0,0,0,0,1,0,0,0,0,12.66666667,19,0,0,0,0,0,0,0,2,38,1,0,-1,261,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.120.208.123-59875-443-6,192.168.77.95,59875,34.120.208.123,443,6,27-04-2022 08:18,508344,9,7,529,3712,211,0,58.77777778,87.08728061,2740,0,530.2857143,1000.21043,8342.775758,31.47474938,33889.6,96128.00115,372787,0,135359,16919.875,27718.58406,66011,103,503811,83968.5,145131.8768,372787,0,0,0,0,0,180,164,17.70454653,13.77020285,0,2740,249.4705882,661.6602336,437794.2647,0,1,0,0,0,0,0,0,0,265.0625,58.77777778,530.2857143,0,0,0,0,0,0,9,529,7,3712,-1,261,4,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-34.120.208.123-59875-443-6,34.120.208.123,443,192.168.77.95,59875,6,27-04-2022 08:18,239,4,2,0,38,0,0,0,0,38,0,19,26.87005769,158995.8159,25104.60251,47.8,48.13210986,101,0,47,15.66666667,27.13546265,47,0,101,101,0,101,101,0,1,0,0,104,40,16736.40167,8368.200837,0,38,10.85714286,18.54210139,343.8095238,0,0,0,1,1,0,0,0,0,12.66666667,0,19,0,0,0,0,0,0,4,0,2,38,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-35.83.91.138-59883-443-6,192.168.77.95,59883,35.83.91.138,443,6,27-04-2022 08:18,882352,6,6,674,3557,517,0,112.3333333,204.1633333,2740,0,592.8333333,1094.371859,4795.138448,13.60001451,80213.81818,133766.701,289286,0,594027,118805.4,155215.1279,289363,43,882006,176401.2,156809.4535,292391,0,0,0,0,0,120,144,6.800007253,6.800007253,0,2740,325.4615385,763.9838148,583671.2692,0,1,0,0,0,0,0,0,1,352.5833333,112.3333333,592.8333333,0,0,0,0,0,0,6,674,6,3557,-1,110,3,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-35.83.91.138-59883-443-6,35.83.91.138,443,192.168.77.95,59883,6,27-04-2022 08:18,11000,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,2818.181818,363.6363636,3666.666667,4356.790371,8483,0,2517,1258.5,1779.787768,2517,0,0,0,0,0,0,0,0,0,0,60,32,272.7272727,90.90909091,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,-1,110,1,0,0,0,0,0,0,0,0,0,No Label
134.221.98.128-0.0.0.37-0-0-0,134.221.98.128,0,0.0.0.37,0,0,27-04-2022 08:15,70493676,6,1,0,0,0,0,0,0,0,0,0,0,0,0.099299688,1.17E+07,9418916.023,2.70E+07,880211,5.53E+07,1.11E+07,1.04E+07,2.70E+07,880211,0,0,0,0,0,0,0,0,0,0,0,0.085114018,0.01418567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,4373721,0,4373721,4373721,1.65E+07,7435607.844,2.70E+07,9425892,No Label
134.221.98.128-0.0.0.36-0-0-0,134.221.98.128,0,0.0.0.36,0,0,27-04-2022 08:16,57317219,7,1,0,0,0,0,0,0,0,0,0,0,0,0.139574113,8188174.143,1.77E+07,4.78E+07,0,5.73E+07,9552869.833,1.89E+07,4.78E+07,0,0,0,0,0,0,0,0,0,0,0,0,0.122127349,0.017446764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,2869384,0,2869384,2869384,2.72E+07,2.92E+07,4.78E+07,6585144,No Label
134.221.98.128-0.0.0.38-0-0-0,134.221.98.128,0,0.0.0.38,0,0,27-04-2022 08:15,43910102,3,1,0,0,0,0,0,0,0,0,0,0,0,0.091095211,1.46E+07,7720029.46,2.36E+07,1.01E+07,3.38E+07,1.69E+07,9382034.194,2.36E+07,1.03E+07,0,0,0,0,0,0,0,0,0,0,0,0.068321408,0.022773803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,1.46E+07,7720029.46,2.36E+07,1.01E+07,No Label
192.168.77.95-44.235.201.22-59904-443-6,192.168.77.95,59904,44.235.201.22,443,6,27-04-2022 08:18,916662,6,6,674,3495,517,0,112.3333333,204.1633333,2600,0,582.5,1042.98605,4548.023154,13.09097574,83332.90909,141430.9293,330770,0,631384,126276.8,170095.787,330879,67,916154,183230.8,168269.3256,334625,0,0,0,0,0,120,136,6.545487868,6.545487868,0,2600,320.6923077,731.5563757,535174.7308,0,1,0,0,0,0,0,0,1,347.4166667,112.3333333,582.5,0,0,0,0,0,0,6,674,6,3495,-1,26800,3,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.40.173.137-59903-443-6,192.168.77.95,59903,52.40.173.137,443,6,27-04-2022 08:18,1189025,8,8,1940,3761,1266,0,242.5,449.8304442,2600,0,470.125,907.3495841,4794.684721,13.45640336,79268.33333,134282.8386,315521,0,918594,131227.7143,161294.57,319981,54,1188540,169791.4286,159535.6587,320762,0,0,0,0,0,160,176,6.728201678,6.728201678,0,2600,335.3529412,684.9342068,469134.8676,0,1,0,0,0,0,0,0,1,356.3125,242.5,470.125,0,0,0,0,0,0,8,1940,8,3761,-1,29118,4,0,0,0,0,0,0,0,0,0,No Label
134.221.98.128-0.0.2.249-0-0-0,134.221.98.128,0,0.0.2.249,0,0,27-04-2022 08:13,21071466,1,1,0,0,0,0,0,0,0,0,0,0,0,0.094915086,2.11E+07,0,2.11E+07,2.11E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047457543,0.047457543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.11E+07,0,2.11E+07,2.11E+07,No Label
134.221.98.128-0.0.0.179-0-0-0,134.221.98.128,0,0.0.0.179,0,0,27-04-2022 08:16,54436043,2,1,0,0,0,0,0,0,0,0,0,0,0,0.055110545,2.72E+07,1.82E+07,4.01E+07,1.43E+07,1.43E+07,1.43E+07,0,1.43E+07,1.43E+07,0,0,0,0,0,0,0,0,0,0,0,0.036740363,0.018370182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,2.72E+07,1.82E+07,4.01E+07,1.43E+07,No Label
134.221.98.128-0.0.1.131-0-0-0,134.221.98.128,0,0.0.1.131,0,0,27-04-2022 08:13,166854,1,1,0,0,0,0,0,0,0,0,0,0,0,11.98652714,166854,0,166854,166854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.993263572,5.993263572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-44.235.201.22-59904-443-6,44.235.201.22,443,192.168.77.95,59904,6,27-04-2022 08:18,0,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,-1,26800,1,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.40.173.137-59903-443-6,52.40.173.137,443,192.168.77.95,59903,6,27-04-2022 08:18,16087,2,1,0,0,0,0,0,0,0,0,0,0,0,186.4859825,8043.5,11375.22679,16087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,124.3239883,62.16199416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29118,0,0,0,0,0,0,0,0,0,0,No Label
134.221.98.128-0.0.0.52-0-0-0,134.221.98.128,0,0.0.0.52,0,0,27-04-2022 08:15,42420772,1,1,0,0,0,0,0,0,0,0,0,0,0,0.047146714,4.24E+07,0,4.24E+07,4.24E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023573357,0.023573357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.24E+07,0,4.24E+07,4.24E+07,No Label
134.221.98.128-0.0.0.82-0-0-0,134.221.98.128,0,0.0.0.82,0,0,27-04-2022 08:13,10301757,2,1,0,0,0,0,0,0,0,0,0,0,0,0.29121246,5150878.5,4993706.176,8681962,1619795,8681962,8681962,0,8681962,8681962,0,0,0,0,0,0,0,0,0,0,0,0.19414164,0.09707082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,1619795,0,1619795,1619795,8681962,0,8681962,8681962,No Label
134.221.98.128-0.0.0.39-0-0-0,134.221.98.128,0,0.0.0.39,0,0,27-04-2022 08:15,91714810,8,1,0,0,0,0,0,0,0,0,0,0,0,0.09813028,1.15E+07,2.15E+07,6.11E+07,0,8.51E+07,1.22E+07,2.31E+07,6.11E+07,0,0,0,0,0,0,0,0,0,0,0,0,0.087226916,0.010903364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,958470,0,958470,958470,3.01E+07,2.81E+07,6.11E+07,6575284,No Label
134.221.98.128-0.0.0.41-0-0-0,134.221.98.128,0,0.0.0.41,0,0,27-04-2022 08:13,1808017,1,1,0,0,0,0,0,0,0,0,0,0,0,1.106184289,1808017,0,1808017,1808017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553092145,0.553092145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.98.128-0.0.0.46-0-0-0,134.221.98.128,0,0.0.0.46,0,0,27-04-2022 08:15,82095325,5,1,0,0,0,0,0,0,0,0,0,0,0,0.07308577,1.64E+07,6003818.063,2.48E+07,8953264,6.33E+07,1.58E+07,6759861.735,2.48E+07,8953264,0,0,0,0,0,0,0,0,0,0,0,0.060904808,0.012180962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,1.64E+07,6003818.063,2.48E+07,8953264,No Label
192.168.77.95-117.18.237.29-59888-80-6,192.168.77.95,59888,117.18.237.29,80,6,27-04-2022 08:18,5323172,2,2,0,0,0,0,0,0,0,0,0,0,0,0.751431665,1774390.667,3031050.252,5274234,218,5274234,5274234,0,5274234,5274234,48720,48720,0,48720,48720,0,0,0,0,40,64,0.375715833,0.375715833,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.77.95-52.25.156.162-59877-443-6,192.168.77.95,59877,52.25.156.162,443,6,27-04-2022 08:18,5987483,7,6,674,3713,517,0,96.28571429,191.1497792,2740,0,618.8333333,1101.140939,732.695191,2.171196144,498956.9167,1433564.939,5033714,0,5693454,948909,2007544.868,5033714,28,870234,174046.8,158951.7107,293933,0,0,0,0,0,140,144,1.169105616,1.002090528,0,2740,313.3571429,747.8025868,559208.7088,0,1,0,0,0,0,0,0,0,337.4615385,96.28571429,618.8333333,0,0,0,0,0,0,7,674,6,3713,-1,110,3,0,953741,0,953741,953741,5033714,0,5033714,5033714,No Label
192.168.77.95-52.25.156.162-59872-443-6,192.168.77.95,59872,52.25.156.162,443,6,27-04-2022 08:18,6250143,7,6,674,3713,517,0,96.28571429,191.1497792,2600,0,618.8333333,1057.612106,701.9039404,2.079952411,520845.25,1492172.801,5240678,0,5966994,994499,2087731.518,5240678,25,914649,182929.8,167558.8563,320504,0,0,0,0,0,140,136,1.119974375,0.959978036,0,2600,313.3571429,723.2338283,523067.1703,0,1,0,0,0,0,0,0,0,337.4615385,96.28571429,618.8333333,0,0,0,0,0,0,7,674,6,3713,-1,26800,3,0,1009440,0,1009440,1009440,5240678,0,5240678,5240678,No Label
192.168.77.95-34.210.177.250-59881-443-6,192.168.77.95,59881,34.210.177.250,443,6,27-04-2022 08:18,5907950,7,6,674,3713,517,0,96.28571429,191.1497792,2740,0,618.8333333,1101.140939,742.5587556,2.200424851,492329.1667,1375516.962,4840984,0,5613721,935620.1667,1923174.636,4840984,32,862510,172502,157670.1382,294062,0,0,0,0,0,140,144,1.184844151,1.015580701,0,2740,313.3571429,747.8025868,559208.7088,0,1,0,0,0,0,0,0,0,337.4615385,96.28571429,618.8333333,0,0,0,0,0,0,7,674,6,3713,-1,110,3,0,0,0,0,0,0,0,0,0,No Label
